Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,EMA12,EMA26
2020-02-10 00:00:00-05:00,76.05873445176091,77.84291076660156,75.97884915779663,77.84291076660156,109348800,0.0,0.0,76.66105690002442,,76.9748560319999,76.01143340287695
2020-02-11 00:00:00-05:00,78.33916745517011,78.41179042644524,77.15536130814662,77.37323760986328,94323200,0.0,0.0,76.70221672058105,,77.03614550551734,76.11230778857963
2020-02-12 00:00:00-05:00,77.8235277760248,79.21552479911539,77.8235277760248,79.21068572998047,113730400,0.0,0.0,76.88693275451661,,77.37069015543474,76.34181726572044
2020-02-13 00:00:00-05:00,78.48201230906955,78.97344754144679,78.27866056338509,78.6466293334961,94747600,0.0,0.0,77.05962677001953,,77.5669884905211,76.51254408555567
2020-02-14 00:00:00-05:00,78.61513401549396,78.91532617084395,78.15759456792722,78.66597747802734,80113600,0.0,0.0,77.18619384765626,,77.7360637193682,76.6720576701832
2020-02-18 00:00:00-05:00,76.34437253292894,77.40713550005586,76.16280771158402,77.22557067871094,152531200,0.0,0.0,77.19859580993652,,77.65752632849785,76.71305863377783
2020-02-19 00:00:00-05:00,77.46766524775612,78.57400211516978,77.46766524775612,78.3440170288086,93984000,0.0,0.0,77.29300346374512,,77.76314028239182,76.83387036674307
2020-02-20 00:00:00-05:00,78.1043410564765,78.59335295390206,77.0343158542038,77.54027557373047,100566000,0.0,0.0,77.33357887268066,,77.72885340413622,76.88619667837176
2020-02-21 00:00:00-05:00,77.13358724414647,77.57660960627356,75.1678463572217,75.78516387939453,129554000,0.0,0.0,77.26792259216309,,77.42982424648365,76.80463869326233
2020-02-24 00:00:00-05:00,71.96261786330551,73.63785189891229,70.0186640363075,72.18533325195312,222195200,0.0,0.0,77.03338508605957,,76.62297947809434,76.46246791983202
2020-02-25 00:00:00-05:00,72.8559159017165,73.23840922009403,69.26819314550896,69.7402572631836,230673600,0.0,0.0,76.78962211608886,,75.56409913733884,75.96452638970992
2020-02-26 00:00:00-05:00,69.36503539122887,72.11271828103145,69.35777309270347,70.84660339355469,198054800,0.0,0.0,76.49563522338867,,74.83833056137205,75.58542098258731
2020-02-27 00:00:00-05:00,68.05051976988415,69.2367421970805,66.0799320227012,66.21549987792969,320605600,0.0,0.0,75.88978881835938,,73.51174122545784,74.89135275261268
2020-02-28 00:00:00-05:00,62.2791497848224,67.39927568012675,62.06368934209279,66.1767349243164,426510000,0.0,0.0,75.28767967224121,,72.38327871758993,74.24582550607221
2020-03-02 00:00:00-05:00,68.33616370279057,72.97454103190371,67.23225006740749,72.33785247802734,341397200,0.0,0.0,75.16703224182129,,72.37629006534954,74.10449417066147
2020-03-03 00:00:00-05:00,73.51440097180128,73.59428625555064,69.18830958377835,70.04045867919922,319475600,0.0,0.0,74.94178161621093,,72.01693139055718,73.80345450462723
2020-03-04 00:00:00-05:00,71.7641114774827,73.44903118653338,70.9628058782761,73.28925323486328,219178400,0.0,0.0,74.75591850280762,,72.21267321275812,73.76536552168176
2020-03-05 00:00:00-05:00,71.54138326049582,72.51699133415363,70.54641152199336,70.9119644165039,187572800,0.0,0.0,74.41979331970215,,72.01256416718054,73.55400247685377
2020-03-06 00:00:00-05:00,68.26835560586152,70.40355913939366,68.08195176260634,69.97022247314453,226176800,0.0,0.0,73.99117889404297,,71.69835775271346,73.28853729139382
2020-03-09 00:00:00-04:00,63.850297174318,67.32181576257562,63.66873234822989,64.43614959716797,286744800,0.0,0.0,73.33923988342285,,70.58109495955262,72.63280486959931
2020-03-10 00:00:00-04:00,67.0918381105168,69.34323899980069,65.21082178320125,69.07694244384766,285290000,0.0,0.0,72.90094146728515,,70.34968688021338,72.36940765287697
2020-03-11 00:00:00-04:00,67.15238185093062,68.07956995144926,65.8136363324186,66.67788696289062,255598800,0.0,0.0,72.36617393493653,,69.78479458524065,71.9478135276928
2020-03-12 00:00:00-04:00,61.95960092945028,65.36333551368728,60.037434101460896,60.09311294555664,418474000,0.0,0.0,71.41029529571533,,68.29376664067388,71.06968755864568
2020-03-13 00:00:00-04:00,64.12629016039305,67.76484959839499,61.23577335258076,67.29277801513672,370732000,0.0,0.0,70.84260272979736,73.94198677062988,68.13976839059124,70.78991648134873
2020-03-16 00:00:00-04:00,58.572824040441446,62.719762997738265,58.10075613562878,58.63576889038086,322423600,0.0,0.0,69.84109230041504,73.66393203735352,66.6776146213281,69.88960925238815
2020-03-17 00:00:00-04:00,59.91882134064479,62.36389249089527,57.71341343349159,61.213985443115234,324056000,0.0,0.0,69.04051303863525,73.45154579162597,65.83705628621843,69.24697045170127
2020-03-18 00:00:00-04:00,58.04507418797264,60.52161775208288,57.40354282343272,59.71546936035156,300233600,0.0,0.0,68.1090856552124,73.19774192810058,64.89527368223891,68.54093333382352
2020-03-19 00:00:00-04:00,59.88976893183757,61.20913939432484,58.73259595357314,59.2579231262207,271857200,0.0,0.0,67.19496803283691,72.94159744262696,64.02798898131303,67.85330294807517
2020-03-20 00:00:00-04:00,59.83892290297791,60.96462703593952,55.19570687816326,55.49589538574219,401693200,0.0,0.0,66.1805046081543,72.58702713012696,62.71535919737906,66.93793942493939
2020-03-23 00:00:00-04:00,55.21508274022157,55.31675861475192,51.47000473892812,54.31694030761719,336752800,0.0,0.0,65.2870849609375,72.17777069091797,61.42329475280031,66.00305060143404
2020-03-24 00:00:00-04:00,57.21954987318864,59.96238962255932,56.72085240856594,59.766300201416016,287531200,0.0,0.0,64.78838710784912,71.87412055969239,61.1683725141258,65.5410690903216
2020-03-25 00:00:00-04:00,60.70317619998112,62.51882454095762,59.14171936553053,59.43706512451172,303602000,0.0,0.0,64.21791019439698,71.531861038208,60.90201753110825,65.08892064840975
2020-03-26 00:00:00-04:00,59.6791494517103,62.62291771666115,59.64041473526395,62.5648193359375,252087200,0.0,0.0,64.03537616729736,71.27283012390137,61.15783319338967,64.90195018081921
2020-03-27 00:00:00-04:00,61.18735443128492,61.94266302499107,59.80746231049624,59.97450256347656,204216800,0.0,0.0,63.72526454925537,70.96846519470215,60.97578232724919,64.53695406101605
2020-03-30 00:00:00-04:00,60.700752934026376,61.85792577669411,60.3763543096473,61.68604278564453,167976400,0.0,0.0,63.19267406463623,70.67949333190919,61.08505316700232,64.32577544802557
2020-03-31 00:00:00-04:00,61.877297942194495,63.545269736802034,61.00578524680458,61.56016159057617,197002000,0.0,0.0,62.76865921020508,70.37114593505859,61.15814677062907,64.12091516228857
2020-04-01 00:00:00-04:00,59.67431113291772,60.21174335831203,57.890135142365466,58.321048736572266,176218400,0.0,0.0,62.02024898529053,70.0084496307373,60.72167015000494,63.69129542705032
2020-04-02 00:00:00-04:00,58.18305925799057,59.34749454652656,57.350281239576255,59.29423522949219,165934000,0.0,0.0,61.43936252593994,69.65975898742676,60.50206477761836,63.36558726426824
2020-04-03 00:00:00-04:00,58.77858908876302,59.4806382957601,57.85139756896397,58.44208908081055,129880000,0.0,0.0,60.86295585632324,69.28663497924805,60.185145439647926,63.00088369512323
2020-04-06 00:00:00-04:00,60.73948992606154,63.6953634654168,60.371521175046986,63.54043197631836,201820400,0.0,0.0,60.81816997528076,69.01992195129395,60.70134336836645,63.040850234471016
2020-04-07 00:00:00-04:00,65.55699908413254,65.77488277079468,62.700382304932994,62.80447769165039,202887200,0.0,0.0,60.5045467376709,68.783701171875,61.024902495025515,63.02334115722504
2020-04-08 00:00:00-04:00,63.6057895375852,64.72665094840988,63.24024403318096,64.41194152832031,168895200,0.0,0.0,60.39124946594238,68.53741317749024,61.545985423224714,63.126200443972834
2020-04-09 00:00:00-04:00,65.04862618518483,65.38028340961694,64.0802804727914,64.87673950195312,161834800,0.0,0.0,60.63043079376221,68.26829940795898,62.05840912764447,63.255870003823226
2020-04-13 00:00:00-04:00,64.95421592166439,66.25906545571533,64.35383885573385,66.1501235961914,131022800,0.0,0.0,60.57329807281494,68.02692352294922,62.68790366126707,63.47025915881346
2020-04-14 00:00:00-04:00,67.78421429432576,69.78142775121215,67.31214270390448,69.49092102050781,194994800,0.0,0.0,61.11605567932129,67.92172592163087,63.73452171653488,63.916234111531566
2020-04-15 00:00:00-04:00,68.36520850392205,69.3166064306414,67.93671816899065,68.85664367675781,131154400,0.0,0.0,61.49818859100342,67.80794937133788,64.5225404796461,64.2821903756224
2020-04-16 00:00:00-04:00,69.57081834931556,69.76933104897813,68.35312357088294,69.40377807617188,157125200,0.0,0.0,61.982604026794434,67.65589462280273,65.27350010988083,64.66156724232978
2020-04-17 00:00:00-04:00,68.91958300953867,69.46670067896375,67.02404221723192,68.4620361328125,215250000,0.0,0.0,62.442809677124025,67.47244598388671,65.76404411340877,64.94308345643961
2020-04-20 00:00:00-04:00,67.28794859412912,68.1909265506525,67.02165195482027,67.041015625,130015200,0.0,0.0,63.02006568908691,67.24241607666016,65.96050126903819,65.09848583929593
2020-04-21 00:00:00-04:00,66.8836471640781,67.11847132681476,64.25700758407963,64.96874237060547,180991600,0.0,0.0,63.55265579223633,66.99229232788086,65.80792297697162,65.08887521198552
2020-04-22 00:00:00-04:00,66.2372874479201,67.27584066000009,65.8959519650496,66.840087890625,116862400,0.0,0.0,63.906345176696775,66.77223587036133,65.96671757907214,65.21859466966252
2020-04-23 00:00:00-04:00,66.7843911704893,68.20786075083029,66.54230470819708,66.58103942871094,124814400,0.0,0.0,64.26354389190674,66.55639190673828,66.06122863286272,65.31951650366611
2020-04-24 00:00:00-04:00,67.10636816246496,68.51288987249583,67.05794791639367,68.50320434570312,126161200,0.0,0.0,64.56046314239502,66.34224227905274,66.43691720406893,65.55534523270589
2020-04-27 00:00:00-04:00,68.21995585468255,68.88327772422247,67.77210185087893,68.55162048339844,117087600,0.0,0.0,64.98931903839112,66.14034210205078,66.76225617011963,65.777291547572
2020-04-28 00:00:00-04:00,69.01400698692461,69.19557183776718,67.3484582943587,67.44044494628906,112004800,0.0,0.0,65.27703914642333,65.91583145141601,66.86659290491492,65.90048809562512
2020-04-29 00:00:00-04:00,68.92929617900803,70.12520415593382,68.72594439265023,69.65555572509766,137280800,0.0,0.0,65.68180885314942,65.76443115234375,67.29566410801996,66.17864125336382
2020-04-30 00:00:00-04:00,70.19540392633856,71.30174107464669,69.80564818279169,71.12501525878906,183064000,0.0,0.0,66.32200717926025,65.62005111694336,67.88479505429213,66.54503932783976
2020-05-01 00:00:00-04:00,69.29724154783354,72.38384357310822,69.20040845206991,69.97992706298828,240616800,0.0,0.0,66.85629177093506,65.46884414672851,68.20712305562999,66.79947545636928
2020-05-04 00:00:00-04:00,70.0041397159612,71.09836777466262,69.31419187836596,70.97006225585938,133568000,0.0,0.0,67.4826904296875,65.37254211425781,68.63219062489605,67.10840781188706
2020-05-05 00:00:00-04:00,71.43003164134032,72.868025831844,71.28477828502723,72.03524780273438,147751200,0.0,0.0,67.9074312210083,65.36954040527344,69.15573788302503,67.47335892232019
2020-05-06 00:00:00-04:00,72.73728444031273,73.41028439938938,72.3523679150605,72.7784423828125,142333600,0.0,0.0,68.4061294555664,65.43030410766602,69.71307703683848,67.86632806754184
2020-05-07 00:00:00-04:00,73.4054440161324,73.87751548674036,73.10283599340708,73.53132629394531,115215200,0.0,0.0,68.86209869384766,65.48399856567383,70.3004999994703,68.28595756579395
2020-05-08 00:00:00-04:00,74.19159365905105,75.33490525251078,73.86389080775889,75.28150177001953,133838400,0.205,0.0,69.38233680725098,65.66531860351563,71.06680796417018,68.80414602536621
2020-05-11 00:00:00-04:00,74.78875574566902,76.96129057605077,74.57999392969896,76.46610260009766,145946400,0.0,0.0,69.89813575744628,65.87110595703125,71.8974686773898,69.3716983642352
2020-05-12 00:00:00-04:00,77.15063788748456,77.60214157451132,75.47086845651661,75.59223937988281,162301200,0.0,0.0,70.20320167541504,65.93619369506835,72.4658949393118,69.8324791802091
2020-05-13 00:00:00-04:00,75.77185010542999,76.69427337454634,73.60173785754363,74.67951202392578,200622400,0.0,0.0,70.49434509277344,66.02897476196289,72.80645141386779,70.19151865011403
2020-05-14 00:00:00-04:00,73.91728457391856,75.19896057734329,73.19391157124006,75.13827514648438,158929200,0.0,0.0,70.78106994628907,66.06595520019532,73.16519352657804,70.55794505725258
2020-05-15 00:00:00-04:00,72.90751535561726,74.74021334051717,72.87352794118901,74.694091796875,166348400,0.0,0.0,71.0926727294922,66.14159774780273,73.40040864508526,70.86432629722461
2020-05-18 00:00:00-04:00,76.01944652197729,76.8277733901168,75.3276309672179,76.45394897460938,135178400,0.0,0.0,71.56331939697266,66.27127227783203,73.87018408039665,71.27837242147532
2020-05-19 00:00:00-04:00,76.47093934712166,77.31810575212776,75.98060363958615,76.01216125488281,101729600,0.0,0.0,72.11549034118653,66.50279251098632,74.1997190303176,71.62902344617217
2020-05-20 00:00:00-04:00,76.87145211894088,77.56083776866723,76.83261255175897,77.49044799804688,111504800,0.0,0.0,72.64800834655762,66.67106262207031,74.70598502535287,72.06320304260733
2020-05-21 00:00:00-04:00,77.3520893444608,77.89340613060031,76.67483776673394,76.91272735595703,102688800,0.0,0.0,73.16459274291992,66.87575942993163,75.04548384544582,72.42242706581841
2020-05-22 00:00:00-04:00,76.65056034866812,77.49045214412094,76.54861296126474,77.40792083740234,81803200,0.0,0.0,73.60982856750488,67.22205558776855,75.4089356903622,72.79172290075056
2020-05-26 00:00:00-04:00,78.52697291852887,78.70659948141834,76.82778030514494,76.88361358642578,125522000,0.0,0.0,74.02642822265625,67.41387229919434,75.63580921283352,73.09482591450428
2020-05-27 00:00:00-04:00,76.7403955523751,77.3642363430493,76.00002862396322,77.21858978271484,112945200,0.0,0.0,74.51533546447754,67.78552871704102,75.87931391589218,73.4002899047421
2020-05-28 00:00:00-04:00,76.89328782473605,78.51237826916416,76.61656613098363,77.25254821777344,133560800,0.0,0.0,74.89518508911132,68.10629997253417,76.09058073156622,73.68564237237405
2020-05-29 00:00:00-04:00,77.49532118877264,77.95652913635216,76.82049926768882,77.17733001708984,153532400,0.0,0.0,75.19780082702637,68.45553718566894,76.2577729293391,73.94428590161226
2020-06-01 00:00:00-04:00,77.13118412965547,78.24779756086807,77.00010152222838,78.12642669677734,80791200,0.0,0.0,75.60512580871583,68.83290725708008,76.54525812432959,74.25407410866151
2020-06-02 00:00:00-04:00,77.85943588986717,78.51241195418596,77.41764401588712,78.4881362915039,87642800,0.0,0.0,75.98102951049805,69.29275207519531,76.84416245774102,74.56770834442761
2020-06-03 00:00:00-04:00,78.80855263967156,79.182377080961,78.23567814710795,78.92021179199219,104491200,0.0,0.0,76.32527770996094,69.78481750488281,77.16355466301043,74.89011600721018
2020-06-04 00:00:00-04:00,78.74300918140095,79.04157682827717,77.86670750782196,78.24053192138672,87560400,0.0,0.0,76.59838218688965,70.15430213928222,77.3292434719914,75.13829496381585
2020-06-05 00:00:00-04:00,78.49055850056602,80.5295880347895,78.46143067131722,80.46890258789062,137250400,0.0,0.0,76.94526100158691,70.57493888854981,77.81226795136051,75.53315478782139
2020-06-08 00:00:00-04:00,80.16548014966298,80.97866666833863,79.45424844734958,80.9446792602539,95654400,0.0,0.0,77.22841987609863,70.94253608703613,78.29417738349795,75.93400845244601
2020-06-09 00:00:00-04:00,80.62427070317408,83.89399586857483,80.5927130816821,83.5007553100586,147712400,0.0,0.0,77.58015251159668,71.41306114196777,79.09518937219958,76.49450821967656
2020-06-10 00:00:00-04:00,84.44984966046565,86.11748422497571,84.01048770475796,85.64899444580078,166651600,0.0,0.0,78.08299026489257,71.8923201751709,80.10346707583054,77.17261831050058
2020-06-11 00:00:00-04:00,84.7921247209598,85.2169228066109,81.43500939497191,81.53695678710938,201662400,0.0,0.0,78.42586250305176,72.29185607910156,80.32400395448882,77.49590264210124
2020-06-12 00:00:00-04:00,83.67794801073093,84.42558944538845,81.12915928074322,82.24091339111328,200146000,0.0,0.0,78.7809944152832,72.77025337219239,80.61891309858488,77.84738491980585
2020-06-15 00:00:00-04:00,80.89370801041294,83.91098692440009,80.73106773858638,83.25801086425781,138808800,0.0,0.0,79.20919036865234,73.2495288848877,81.02492813945764,78.2481720268023
2020-06-16 00:00:00-04:00,85.31401697994849,85.73639268013275,83.67793988645191,85.46451568603516,165428800,0.0,0.0,79.65971870422364,73.78997741699219,81.70794160816187,78.78271600156027
2020-06-17 00:00:00-04:00,86.20972578063876,86.27041121444294,85.22419492829009,85.34556579589844,114406400,0.0,0.0,80.12638893127442,74.22608009338379,82.2675760985829,79.2688530233631
2020-06-18 00:00:00-04:00,85.30189848131818,85.79709383713187,84.77029333637671,85.37957763671875,96820400,0.0,0.0,80.52084541320801,74.67758209228515,82.7463455659884,79.72149929101909
2020-06-19 00:00:00-04:00,86.08594777647562,86.55200784219969,83.7823232639959,84.89165496826172,264476000,0.0,0.0,80.91979179382324,75.08717636108399,83.07639316633815,80.10447378562965
2020-06-22 00:00:00-04:00,85.2848942945191,87.25595632121572,85.23877276466217,87.11273956298828,135445200,0.0,0.0,81.40503273010253,75.53189636230469,83.69736953505355,80.62360458395251
2020-06-23 00:00:00-04:00,88.35803139847741,90.39220924066132,87.93808534064858,88.97216796875,212155600,0.0,0.0,82.00946044921875,75.98833724975586,84.50887698639147,81.2420166865301
2020-06-24 00:00:00-04:00,88.60077187283817,89.52076552348126,87.02780207795284,87.40162658691406,192623200,0.0,0.0,82.51861228942872,76.34655136108398,84.95391538647186,81.69828408655854
2020-06-25 00:00:00-04:00,87.55696539217314,88.60075211142514,86.79718241483171,88.5619125366211,137522400,0.0,0.0,83.08408050537109,76.74065673828125,85.50899187111021,82.20670100878539
2020-06-26 00:00:00-04:00,88.45753055778336,88.67842646058456,85.69269820221506,85.84077453613281,205256800,0.0,0.0,83.51725273132324,77.06939666748048,85.56003535803677,82.47589164044075
2020-06-29 00:00:00-04:00,85.74853519336081,87.91379516599585,85.27033358259102,87.81912231445312,130646000,0.0,0.0,84.00188751220703,77.45653839111328,85.90758719748544,82.8716865051824
2020-06-30 00:00:00-04:00,87.40645879441105,88.83864125404429,87.38704271105858,88.55220031738281,140223200,0.0,0.0,84.50509071350098,77.88676208496094,86.31445075439272,83.29246530608614
2020-07-01 00:00:00-04:00,88.62988380492604,89.17362306010735,88.33616830453525,88.38471221923828,110737200,0.0,0.0,84.97831573486329,78.3550814819336,86.63295251821512,83.66966878113445
2020-07-02 00:00:00-04:00,89.29257157809708,89.92855390147346,88.27063068613485,88.38471221923828,114041600,0.0,0.0,85.48552474975585,78.78597396850586,86.90245401068023,84.01893125803103
2020-07-06 00:00:00-04:00,89.8144735764797,91.2175210025209,89.7829159545549,90.74903106689452,118655600,0.0,0.0,85.99953117370606,79.26933380126952,87.49423509625166,84.51745716979869
2020-07-07 00:00:00-04:00,91.12769570514304,91.90689477197918,90.35577859564587,90.46743774414062,112424400,0.0,0.0,86.4756690979004,79.70861846923827,87.95165088823458,84.9581964716018
2020-07-08 00:00:00-04:00,91.4456996391519,92.6060052540136,91.35830873097584,92.57444763183594,117092000,0.0,0.0,86.92935371398926,80.18907501220703,88.66285038725017,85.52236322421173
2020-07-09 00:00:00-04:00,93.46771442129742,93.52111790635368,91.9238803389468,92.97252655029295,125642800,0.0,0.0,87.29553031921387,80.69971664428711,89.32587748925675,86.07422717429182
2020-07-10 00:00:00-04:00,92.56716265530444,93.19344068515322,91.95545594958702,93.13517761230467,90257200,0.0,0.0,87.87544136047363,81.16930908203125,89.91192366203336,86.59726054007055
2020-07-13 00:00:00-04:00,94.44113854222468,97.05304307974536,92.49192188677743,92.70553588867188,191649200,0.0,0.0,88.39867248535157,81.60091949462891,90.34171015843928,87.04972538070768
2020-07-14 00:00:00-04:00,92.08650612178975,94.43139230039652,91.15195631671575,94.23963165283205,170989200,0.0,0.0,88.94775352478027,82.08611358642578,90.94139038834587,87.58231103049468
2020-07-15 00:00:00-04:00,96.11605229485882,96.3660760817842,93.68863401096476,94.88777923583984,153198000,0.0,0.0,89.41891670227051,82.56446792602539,91.54852713411418,88.12345682348321
2020-07-16 00:00:00-04:00,93.75901627207652,94.5770549181068,93.1206041798998,93.72017669677734,110577600,0.0,0.0,89.83764724731445,82.99816650390625,91.88262706683159,88.53802866594944
2020-07-17 00:00:00-04:00,94.1716645273232,94.3270153946456,93.057473380001,93.53082275390624,92186800,0.0,0.0,90.24520950317383,83.41321411132813,92.13619563407384,88.90786526505735
2020-07-20 00:00:00-04:00,93.61822848479564,95.64026431606663,93.2735318869254,95.50189971923828,90318000,0.0,0.0,90.77572174072266,83.85262557983398,92.65399626256068,89.39631226166335
2020-07-21 00:00:00-04:00,96.29324956124736,96.36849892999707,93.93379886291764,94.18382263183594,103433200,0.0,0.0,91.12927589416503,84.23067199707032,92.8893541655261,89.75094265945391
2020-07-22 00:00:00-04:00,93.88525484056996,95.1305216126493,93.79787133763452,94.44841766357422,89001600,0.0,0.0,91.40308837890625,84.59031829833984,93.12921008830273,90.09890377087022
2020-07-23 00:00:00-04:00,94.18139001162552,94.25906916667438,89.33869547436655,90.14945220947266,197004400,0.0,0.0,91.54047966003418,84.88146255493164,92.67078579925195,90.1026480996556
2020-07-24 00:00:00-04:00,88.34586551167968,90.27080586872148,86.55685253817205,89.92610931396484,185438800,0.0,0.0,91.60868949890137,85.18639450073242,92.24852787843855,90.08957115256739
2020-07-27 00:00:00-04:00,90.98932597811024,92.14963136535168,90.76600769371072,92.05738830566406,121214000,0.0,0.0,91.91952018737793,85.52477676391601,92.2191217903194,90.2353353861301
2020-07-28 00:00:00-04:00,91.62771569922845,91.80491981848633,90.54023014631774,90.54508972167967,103625600,0.0,0.0,92.05581855773926,85.84179672241211,91.96157839514407,90.25828015172637
2020-07-29 00:00:00-04:00,91.02815994322266,92.46519442099822,90.9917501608235,92.28070831298828,90329200,0.0,0.0,92.24224395751953,86.1583319091797,92.01067530558164,90.40808964515318
2020-07-30 00:00:00-04:00,91.45296717627384,93.50170842708098,91.04516275680574,93.39733123779295,158130000,0.0,0.0,92.49287490844726,86.5060353088379,92.22400698746031,90.62951494831168
2020-07-31 00:00:00-04:00,99.89794359381725,103.32545597772634,97.89774650192103,103.17495727539062,374336800,0.0,0.0,93.23238716125488,87.01972549438477,93.90876857021883,91.55880697253976
2020-08-03 00:00:00-04:00,105.05865083451154,108.39635067212232,104.76008315372526,105.77474212646484,308151200,0.0,0.0,93.98367271423339,87.59696578979492,95.73430296348744,92.61183920616384
2020-08-04 00:00:00-04:00,105.96406844483111,107.57344762416928,105.24069527688243,106.48110961914062,173071600,0.0,0.0,94.7843563079834,88.17842956542968,97.38765783358792,93.63919257008804
2020-08-05 00:00:00-04:00,106.20194776111252,107.18747869527104,105.7358803313362,106.86705780029295,121776800,0.0,0.0,95.49898681640624,88.77809844970703,98.84602705923486,94.61903443899212
2020-08-06 00:00:00-04:00,107.19962585470168,111.09077637005812,106.60976509533027,110.5955810546875,202428800,0.0,0.0,96.38013954162598,89.44563827514648,100.65365075084296,95.80248233645104
2020-08-07 00:00:00-04:00,110.11652664854778,110.57370522818016,107.28348737773852,108.08111572265624,198045600,0.205,0.0,97.12743644714355,90.06220962524414,101.79633766958345,96.7120107354292
2020-08-10 00:00:00-04:00,109.52802993062932,110.67097638858232,106.99896497013046,109.6520538330078,212403600,0.0,0.0,97.97476234436036,90.7117041015625,103.00490938703335,97.67053244636094
2020-08-11 00:00:00-04:00,108.9152102791965,109.41372516958415,106.1308026842326,106.39100646972656,187902400,0.0,0.0,98.58233108520508,91.27699569702149,103.52584739975539,98.31649348512876
2020-08-12 00:00:00-04:00,107.48289124635572,110.18461900895711,107.2883506394418,109.92684936523438,165598000,0.0,0.0,99.3342845916748,91.9057699584961,104.510616932906,99.17651984661808
2020-08-13 00:00:00-04:00,111.3080906098806,112.87660092461536,110.81929757369636,111.8722686767578,210082000,0.0,0.0,100.24188919067382,92.5648110961914,105.64317873965243,100.11694568588769
2020-08-14 00:00:00-04:00,111.69716746745154,111.86252768379798,109.96086293207424,111.77255249023438,165565200,0.0,0.0,101.15397567749022,93.23545150756836,106.58615931666503,100.98032396769113
